date,open,high,low,close,volume
2024-08-20 13:30:00,115180.4296875,123479.6015625,115079.6328125,123479.6015625,4
2024-08-21 13:30:00,123479.6015625,125159.6015625,118439.6171875,123479.6015625,4
2024-08-22 13:30:00,125999.59375,127679.59375,112559.640625,115079.6328125,8
2024-08-23 13:30:00,114239.6328125,115919.6328125,109199.6484375,114659.6328125,3
2024-08-26 13:30:00,115919.6328125,115919.6328125,106688.0625,109199.6484375,3
2024-08-27 13:30:00,106679.65625,110039.6484375,99119.6796875,104159.6640625,5
2024-08-28 13:30:00,105839.6640625,106646.0625,100799.6796875,100799.6796875,1
2024-08-29 13:30:00,101639.671875,109199.6484375,100799.6796875,107519.65625,2
2024-08-30 13:30:00,107519.65625,109199.6484375,104159.6640625,104159.6640625,2
2024-09-03 13:30:00,104159.6640625,105780.859375,91559.703125,97439.6875,8
2024-09-04 13:30:00,97439.6875,97439.6875,92399.703125,94919.6953125,2
2024-09-05 13:30:00,94919.6953125,96423.2890625,92399.703125,94079.6953125,1
2024-09-06 13:30:00,94079.6953125,94079.6953125,91559.703125,91559.703125,3
2024-09-09 13:30:00,91559.703125,98279.6875,91559.703125,97439.6875,2
2024-09-10 13:30:00,97439.6875,99119.6796875,94079.6953125,97439.6875,1
2024-09-11 13:30:00,97439.6875,103319.671875,97439.6875,103319.671875,1
2024-09-12 13:30:00,104159.6640625,104159.6640625,99119.6796875,99959.6796875,0
2024-09-13 13:30:00,102479.671875,102479.671875,96599.6875,97439.6875,1
2024-09-16 13:30:00,96599.6875,99119.6796875,96599.6875,97439.6875,0
2024-09-17 13:30:00,98279.6875,98279.6875,94919.6953125,95759.6953125,1
2024-09-18 13:30:00,96599.6875,96599.6875,94079.6953125,94079.6953125,1
2024-09-19 13:30:00,94919.6953125,95759.6953125,94079.6953125,94919.6953125,0
2024-09-20 13:30:00,95759.6953125,97439.6875,94079.6953125,96599.6875,0
2024-09-23 13:30:00,98279.6875,98279.6875,95759.6953125,97439.6875,0
2024-09-24 13:30:00,96599.6875,99119.6796875,94919.6953125,95759.6953125,1
2024-09-25 13:30:00,94919.6953125,98279.6875,91559.703125,94079.6953125,1
2024-09-26 13:30:00,94919.6953125,94919.6953125,91559.703125,92399.703125,2
2024-09-27 13:30:00,93239.703125,94079.6953125,90719.7109375,94079.6953125,3
2024-09-30 13:30:00,92399.703125,96599.6875,92399.703125,95759.6953125,1
2024-10-01 13:30:00,94860.8984375,96599.6875,93239.703125,93239.703125,1
2024-10-02 13:30:00,94071.296875,99119.6796875,91559.703125,99119.6796875,2
2024-10-03 13:30:00,96599.6875,98279.6875,95759.6953125,97439.6875,0
2024-10-04 13:30:00,98279.6875,98279.6875,94079.6953125,96599.6875,1
2024-10-07 13:30:00,95759.6953125,95759.6953125,92399.703125,93239.703125,1
2024-10-08 13:30:00,94079.6953125,94919.6953125,91559.703125,92399.703125,1
2024-10-09 13:30:00,94079.6953125,94079.6953125,92399.703125,93239.703125,0
2024-10-10 13:30:00,94919.6953125,95759.6953125,91559.703125,92399.703125,1
2024-10-11 13:30:00,93239.703125,93239.703125,90719.7109375,93239.703125,1
2024-10-14 13:30:00,92399.703125,98279.6875,91559.703125,97439.6875,3
2024-10-15 13:30:00,96599.6875,100799.6796875,96599.6875,98279.6875,3
2024-10-16 13:30:00,99119.6796875,103319.671875,97439.6875,102479.671875,2
2024-10-17 13:30:00,102479.671875,104999.6640625,99119.6796875,102479.671875,2
2024-10-18 13:30:00,100799.6796875,104159.6640625,100799.6796875,100799.6796875,1
2024-10-21 13:30:00,101639.671875,102479.671875,95759.6953125,97439.6875,1
2024-10-22 13:30:00,97439.6875,99959.6796875,95759.6953125,99959.6796875,0
2024-10-23 13:30:00,98279.6875,99119.6796875,95759.6953125,97439.6875,0
2024-10-24 13:30:00,98279.6875,104159.6640625,95759.6953125,104159.6640625,1
2024-10-25 13:30:00,104159.6640625,104159.6640625,98279.6875,99959.6796875,1
2024-10-28 13:30:00,101639.671875,103319.671875,98279.6875,100799.6796875,1
2024-10-29 13:30:00,99959.6796875,102479.671875,97490.0859375,97859.6875,1
2024-10-30 13:30:00,97523.6875,98279.6875,96599.6875,98279.6875,0
2024-10-31 13:30:00,97439.6875,100799.6796875,97439.6875,99119.6796875,1
2024-11-01 13:30:00,98279.6875,99959.6796875,97439.6875,99959.6796875,0
2024-11-04 14:30:00,101639.671875,101639.671875,94919.6953125,97859.6875,0
2024-11-05 14:30:00,97439.6875,99119.6796875,95558.09375,97439.6875,0
2024-11-06 14:30:00,97439.6875,98279.6875,93239.703125,95759.6953125,1
2024-11-07 14:30:00,96599.6875,98271.2890625,95759.6953125,96599.6875,1
2024-11-08 14:30:00,97439.6875,103319.671875,94919.6953125,98279.6875,2
2024-11-11 14:30:00,100799.6796875,100799.6796875,95759.6953125,99959.6796875,1
2024-11-12 14:30:00,97439.6875,97439.6875,94919.6953125,96599.6875,1
2024-11-13 14:30:00,97439.6875,98279.6875,93239.703125,95759.6953125,1
2024-11-14 14:30:00,95759.6953125,97683.2890625,90719.7109375,91559.703125,4
2024-11-15 14:30:00,91559.703125,94911.296875,89879.7109375,93239.703125,1
2024-11-18 14:30:00,96599.6875,96599.6875,83999.734375,87359.71875,6
