date,open,high,low,close,volume
2024-08-22 13:30:00,0.5230000019073486,0.5490000247955322,0.5199999809265137,0.5260000228881836,88300
2024-08-23 13:30:00,0.5299999713897705,0.5619999766349792,0.5260000228881836,0.5619999766349792,115100
2024-08-26 13:30:00,0.5299999713897705,0.5600000023841858,0.5299999713897705,0.5559999942779541,97800
2024-08-27 13:30:00,0.5540000200271606,0.5540000200271606,0.527999997138977,0.5490000247955322,86800
2024-08-28 13:30:00,0.5400000214576721,0.550000011920929,0.5099999904632568,0.5299999713897705,204400
2024-08-29 13:30:00,0.5400000214576721,0.5400000214576721,0.4959999918937683,0.5080000162124634,126400
2024-08-30 13:30:00,0.5099999904632568,0.527999997138977,0.4860000014305115,0.5139999985694885,139000
2024-09-03 13:30:00,0.5130000114440918,0.5130000114440918,0.4690000116825104,0.5059999823570251,233800
2024-09-04 13:30:00,0.4959999918937683,0.5,0.4740000069141388,0.49000000953674316,96200
2024-09-05 13:30:00,0.49000000953674316,0.5,0.47999998927116394,0.47999998927116394,44100
2024-09-06 13:30:00,0.48899999260902405,0.48899999260902405,0.4519999921321869,0.4620000123977661,154500
2024-09-09 13:30:00,0.4729999899864197,0.4790000021457672,0.43299999833106995,0.4410000145435333,286500
2024-09-10 13:30:00,0.4480000138282776,0.4620000123977661,0.4099999964237213,0.42399999499320984,180900
2024-09-11 13:30:00,0.42800000309944153,0.4909999966621399,0.42800000309944153,0.46000000834465027,158000
2024-09-12 13:30:00,0.47999998927116394,0.492000013589859,0.44999998807907104,0.492000013589859,149700
2024-09-13 13:30:00,0.4909999966621399,0.5199999809265137,0.4729999899864197,0.49000000953674316,156400
2024-09-16 13:30:00,0.49000000953674316,0.5099999904632568,0.460999995470047,0.5,160600
2024-09-17 13:30:00,0.5099999904632568,0.5099999904632568,0.4869999885559082,0.5,97800
2024-09-18 13:30:00,0.5299999713897705,0.7200000286102295,0.5299999713897705,0.5899999737739563,967600
2024-09-19 13:30:00,0.6399999856948853,0.6399999856948853,0.5590000152587891,0.6100000143051147,230200
2024-09-20 13:30:00,0.5920000076293945,0.6499999761581421,0.550000011920929,0.6499999761581421,180200
2024-09-23 13:30:00,0.640999972820282,0.6600000262260437,0.5879999995231628,0.6589999794960022,200600
2024-09-24 13:30:00,0.6489999890327454,0.7200000286102295,0.6100000143051147,0.7120000123977661,276500
2024-09-25 13:30:00,0.7099999785423279,0.7789999842643738,0.699999988079071,0.7580000162124634,421600
2024-09-26 13:30:00,0.75,0.8299999833106995,0.7099999785423279,0.8270000219345093,503900
