date,open,high,low,close,volume
2024-07-29 13:30:00,4.289999961853027,4.369999885559082,4.059999942779541,4.090000152587891,58400.0
2024-07-30 13:30:00,4.170000076293945,4.269999980926514,3.7100000381469727,4.010000228881836,436700.0
2024-07-31 13:30:00,3.859999895095825,3.930000066757202,3.0799999237060547,3.190000057220459,921900.0
2024-08-01 13:30:00,3.2699999809265137,3.2750000953674316,2.6600000858306885,2.7300000190734863,785400.0
2024-08-02 13:30:00,2.700000047683716,2.7200000286102295,2.4749999046325684,2.509999990463257,358300.0
2024-08-05 13:30:00,2.359999895095825,2.38700008392334,2.240000009536743,2.25,382400.0
2024-08-06 13:30:00,2.2899999618530273,2.309999942779541,2.0199999809265137,2.1500000953674316,863500.0
2024-08-07 13:30:00,2.119999885559082,2.125,1.840000033378601,1.940000057220459,776400.0
2024-08-08 13:30:00,2.069999933242798,2.069999933242798,1.7400000095367432,1.8200000524520874,840900.0
2024-08-09 13:30:00,1.7999999523162842,1.899999976158142,1.75,1.7799999713897705,392800.0
2024-08-12 13:30:00,1.850000023841858,2.059999942779541,1.8300000429153442,2.0399999618530273,372000.0
2024-08-13 13:30:00,2.0999999046325684,2.4000000953674316,2.009999990463257,2.299999952316284,438000.0
2024-08-14 13:30:00,2.299999952316284,2.3499999046325684,2.0799999237060547,2.2300000190734863,398000.0
2024-08-15 13:30:00,2.299999952316284,2.433000087738037,2.200000047683716,2.3499999046325684,546000.0
2024-08-16 13:30:00,2.3499999046325684,2.430000066757202,2.25,2.390000104904175,227600.0
2024-08-19 13:30:00,2.4100000858306885,2.7300000190734863,2.4100000858306885,2.7200000286102295,437200.0
2024-08-20 13:30:00,2.75,2.890000104904175,2.700000047683716,2.880000114440918,356500.0
2024-08-21 13:30:00,2.880000114440918,3.0999999046325684,2.8399999141693115,3.0,339600.0
2024-08-22 13:30:00,3.059999942779541,3.059999942779541,2.890000104904175,2.9100000858306885,262300.0
2024-08-23 13:30:00,2.950000047683716,3.0799999237060547,2.9100000858306885,3.009999990463257,416200.0
2024-08-26 13:30:00,3.0899999141693115,3.5999999046325684,3.049999952316284,3.5,776300.0
2024-08-27 13:30:00,3.440000057220459,3.700000047683716,3.3359999656677246,3.490000009536743,565400.0
2024-08-28 13:30:00,3.4800000190734863,3.5,3.2699999809265137,3.369999885559082,412100.0
2024-08-29 13:30:00,3.4100000858306885,3.7200000286102295,3.380000114440918,3.5799999237060547,518000.0
2024-08-30 13:30:00,3.5899999141693115,3.640000104904175,3.380000114440918,3.5,336900.0
2024-09-03 13:30:00,3.440000057220459,3.6689999103546143,3.2200000286102295,3.3299999237060547,360200.0
2024-09-04 13:30:00,3.309999942779541,3.5299999713897705,3.200000047683716,3.380000114440918,267900.0
2024-09-05 13:30:00,3.390000104904175,3.484999895095825,3.2799999713897705,3.2799999713897705,203900.0
2024-09-06 13:30:00,3.2699999809265137,3.4700000286102295,3.059999942779541,3.130000114440918,186500.0
2024-09-09 13:30:00,3.2799999713897705,3.5,3.0999999046325684,3.240000009536743,287400.0
2024-09-10 13:30:00,3.2300000190734863,3.259999990463257,2.9600000381469727,3.0399999618530273,245300.0
2024-09-11 13:30:00,3.0999999046325684,3.134999990463257,2.9000000953674316,2.9600000381469727,199100.0
2024-09-12 13:30:00,2.9800000190734863,3.140000104904175,2.8350000381469727,2.859999895095825,265900.0
2024-09-13 13:30:00,2.9200000762939453,3.0,2.7799999713897705,2.7899999618530273,162900.0
2024-09-16 13:30:00,2.799999952316284,2.8499999046325684,2.5999999046325684,2.640000104904175,232700.0
2024-09-17 13:30:00,2.6500000953674316,2.809999942779541,2.609999895095825,2.680000066757202,207000.0
2024-09-18 13:30:00,2.700000047683716,2.869999885559082,2.6480000019073486,2.6700000762939453,336900.0
2024-09-19 13:30:00,2.7899999618530273,2.8499999046325684,2.700000047683716,2.7200000286102295,363500.0
2024-09-20 13:30:00,2.700000047683716,2.9100000858306885,2.5999999046325684,2.7899999618530273,3318400.0
2024-09-23 13:30:00,2.819999933242798,2.8299999237060547,2.5,2.5399999618530273,243500.0
2024-09-24 13:30:00,2.509999990463257,2.625,2.490000009536743,2.494999885559082,123900.0
2024-09-25 13:30:00,2.555000066757202,2.555000066757202,2.359999895095825,2.359999895095825,176000.0
2024-09-26 13:30:00,2.4600000381469727,2.549999952316284,2.3499999046325684,2.5299999713897705,221500.0
2024-09-27 13:30:00,2.5799999237060547,2.5999999046325684,2.5250000953674316,2.559999942779541,139100.0
2024-09-30 13:30:00,2.5999999046325684,2.640000104904175,2.4749999046325684,2.5299999713897705,199400.0
2024-10-01 13:30:00,2.509999990463257,2.559999942779541,2.259999990463257,2.305000066757202,209300.0
2024-10-02 13:30:00,2.2899999618530273,2.3399999141693115,2.25,2.319999933242798,176900.0
2024-10-03 13:30:00,2.319999933242798,2.4100000858306885,2.2950000762939453,2.309999942779541,137100.0
2024-10-04 13:30:00,2.3399999141693115,2.4200000762939453,2.2899999618530273,2.2899999618530273,258300.0
2024-10-07 13:30:00,2.2799999713897705,2.3499999046325684,2.1600000858306885,2.2899999618530273,183000.0
2024-10-08 13:30:00,2.319999933242798,2.490000009536743,2.2699999809265137,2.390000104904175,214400.0
2024-10-09 13:30:00,2.4100000858306885,2.434999942779541,2.309999942779541,2.309999942779541,77100.0
2024-10-10 13:30:00,2.309999942779541,2.4200000762939453,2.259999990463257,2.359999895095825,142900.0
2024-10-11 13:30:00,2.3499999046325684,2.5899999141693115,2.3499999046325684,2.4600000381469727,224100.0
2024-10-14 13:30:00,2.4200000762939453,2.450000047683716,2.3529999256134033,2.4200000762939453,145100.0
2024-10-15 13:30:00,2.450000047683716,2.490000009536743,2.319999933242798,2.369999885559082,152100.0
